34207.232650402,5,0,74,2239000,1
34207.232650402,5,0,113,2239000,1
34207.232650402,4,16451737,13,2238900,1
34207.272071021,3,16451737,87,2238900,1
34207.272071021,1,16866136,87,2239000,1
34207.312164392,3,16866136,87,2239000,1
34207.312164392,1,16867608,87,2239100,1
34207.319504351,4,16799433,71,2240200,-1
34207.35959249,4,16799433,29,2240200,-1
34207.35959249,4,16811014,71,2240200,-1
34207.36638007,1,16871412,220,2240800,-1
34207.371018151,3,16871412,220,2240800,-1
34207.373100011,1,16871956,220,2240800,-1
34207.37434377,3,16871956,220,2240800,-1
34207.375662567,1,16872105,220,2240800,-1
34207.376904006,3,16872105,220,2240800,-1
34207.377749553,1,16872293,220,2240800,-1
34207.378821104,3,16872293,220,2240800,-1
34207.380005427,1,16872503,220,2240800,-1
34207.381264223,3,16872503,220,2240800,-1
34207.382304824,1,16872671,220,2240800,-1
34207.383302225,3,16872671,220,2240800,-1
34207.384556587,1,16872798,220,2240800,-1
34207.385609923,3,16872798,220,2240800,-1
34207.386942276,1,16872941,220,2240800,-1
34207.388159707,3,16872941,220,2240800,-1
34207.389391885,1,16873081,220,2240800,-1
34207.390453484,3,16873081,220,2240800,-1
34207.391611763,1,16873178,220,2240800,-1
34207.392637888,3,16873178,220,2240800,-1
34207.393882487,1,16873297,220,2240800,-1
34207.395065385,3,16873297,220,2240800,-1
34207.396241817,1,16873380,220,2240800,-1
34207.397533706,3,16873380,220,2240800,-1
34207.398645656,1,16873531,220,2240800,-1
34207.399415466,3,16873531,220,2240800,-1
34207.409684709,3,16867608,87,2239100,1
34207.409684709,1,16873976,87,2239200,1
34207.71831102,3,16811014,29,2240200,-1
34207.71831102,1,16887475,29,2240700,-1
34208.996027789,1,16929385,77,2239200,1
34209.105767688,1,16935131,220,2240800,-1
34209.106940303,3,16935131,220,2240800,-1
34209.108253458,1,16935276,220,2240800,-1
34209.109049164,3,16935276,220,2240800,-1
34209.110162671,1,16935447,220,2240800,-1
34209.1108587,3,16935447,220,2240800,-1
34209.112219909,1,16935626,220,2240800,-1
34209.113299134,3,16935626,220,2240800,-1
34209.114384683,1,16935758,220,2240800,-1
34209.115437304,3,16935758,220,2240800,-1
34209.116624582,1,16935890,220,2240800,-1
34209.117686009,3,16935890,220,2240800,-1
34209.118881715,1,16935991,220,2240800,-1
34209.11958714,3,16935991,220,2240800,-1
34209.120707231,1,16936049,220,2240800,-1
34209.121807117,3,16936049,220,2240800,-1
34209.122948939,1,16936152,220,2240800,-1
34209.124065672,3,16936152,220,2240800,-1
34209.125231445,1,16936284,220,2240800,-1
34209.125862713,3,16936284,220,2240800,-1
34209.12717182,1,16936385,220,2240800,-1
34209.128236318,3,16936385,220,2240800,-1
34209.129471266,1,16936505,220,2240800,-1
34209.130586747,3,16936505,220,2240800,-1
34209.131772695,1,16936594,220,2240800,-1
34209.132843145,3,16936594,220,2240800,-1
34209.134019937,1,16936684,220,2240800,-1
34209.135036249,3,16936684,220,2240800,-1
34209.13635252,1,16936799,220,2240800,-1
34209.137439411,3,16936799,220,2240800,-1
34209.138694375,1,16936940,220,2240800,-1
34209.139473952,3,16936940,220,2240800,-1
34209.313553004,3,16830499,100,2238900,1
34209.339457717,1,16943725,100,2239200,1
34209.709730284,3,16887475,29,2240700,-1
34209.709730284,1,16954459,29,2240600,-1
34209.76667599,3,16954459,29,2240600,-1
34209.76667599,1,16956634,29,2240700,-1
34209.787331886,3,16956634,29,2240700,-1
34209.787331886,1,16958151,29,2240500,-1
34210.206486354,1,16984035,100,2239200,1
34210.515211316,3,16958151,29,2240500,-1
34210.515211316,1,17004982,29,2240400,-1
34210.706474037,3,17004982,29,2240400,-1
34210.706474037,1,17017091,29,2240300,-1
34210.910418382,3,17017091,29,2240300,-1
34210.910418382,1,17030256,29,2240400,-1
34210.966978058,4,17030256,29,2240400,-1
34210.966978058,5,0,71,2240400,-1
34211.618610908,1,17063006,400,2240700,-1
34211.943114597,4,16728917,100,2240700,-1
34211.943114597,4,17063006,300,2240700,-1
34211.967039643,4,17063006,100,2240700,-1
34211.967968333,4,16681306,100,2241000,-1
34211.970165989,4,16681306,100,2241000,-1
34212.161685865,1,17084297,100,2239300,1
34212.165104681,3,16681306,900,2241000,-1
34212.165315424,5,0,317,2239500,1
34212.165315424,5,0,100,2239400,1
34212.165315424,4,17084297,100,2239300,1
34212.165315424,5,0,112,2239300,1
34212.165315424,5,0,203,2239300,1
34212.37437678,1,17094470,100,2240900,1
34212.376037666,1,17094575,100,2240900,1
34212.376129044,3,17094470,100,2240900,1
34212.376129044,1,17094576,100,2241300,1
34212.376453932,4,17094576,100,2241300,1
34212.377481694,3,17094575,100,2240900,1
34212.461714019,3,16943725,100,2239200,1
34212.487961941,1,17097634,100,2240900,1
34212.530050106,3,16873976,87,2239200,1
34212.530050106,1,17099230,87,2240900,1
34212.577101834,3,17097634,100,2240900,1
34212.677958048,3,17099230,87,2240900,1
34212.677958048,1,17103292,87,2239300,1
34213.186801146,1,17118179,100,2240900,1
34213.187335431,3,17103292,87,2239300,1
34213.187335431,1,17118187,87,2239400,1
34213.22784958,3,17118187,87,2239400,1
34213.22784958,1,17119109,87,2240900,1
34213.324261399,1,17121862,100,2240900,1
34214.682746492,1,17152356,143,2239800,1
34215.152124895,1,17169116,100,2240900,1
34215.172654484,3,16984035,100,2239200,1
34215.180453936,1,17170140,100,2240900,1
34215.77821826,4,11561639,20,2242400,-1
34215.77821826,4,14665565,80,2242500,-1
34215.778798328,1,17196068,105,2242800,-1
34215.779774309,3,17196068,105,2242800,-1
34215.781133738,1,17196122,105,2242800,-1
34215.782390764,3,17196122,105,2242800,-1
34215.783623214,1,17196183,105,2242800,-1
34215.784719766,3,17196183,105,2242800,-1
34215.78596997,1,17196282,105,2242800,-1
34215.787101553,3,17196282,105,2242800,-1
34215.788231527,1,17196419,105,2242800,-1
34215.789339376,3,17196419,105,2242800,-1
34215.790702161,1,17196563,105,2242800,-1
34215.791765342,3,17196563,105,2242800,-1
34215.793142662,1,17196644,105,2242800,-1
34215.794265835,3,17196644,105,2242800,-1
34215.795410155,1,17196708,105,2242800,-1
34215.796559642,3,17196708,105,2242800,-1
34215.79772602,1,17196782,105,2242800,-1
34215.79880813,3,17196782,105,2242800,-1
34215.799916535,1,17196830,105,2242800,-1
34215.800927802,3,17196830,105,2242800,-1
34215.802145613,1,17196867,105,2242800,-1
34215.803315641,3,17196867,105,2242800,-1
34215.804584681,1,17196915,105,2242800,-1
34215.8058202,3,17196915,105,2242800,-1
34215.806870348,1,17196944,105,2242800,-1
34215.807640873,3,17196944,105,2242800,-1
34216.188562435,1,17209080,500,2242900,-1
34217.852825212,4,14665565,20,2242500,-1
34217.887655328,5,0,220,2242700,-1
34219.127707671,4,17209080,10,2242900,-1
34219.376645056,4,17209080,200,2242900,-1
34219.516845865,4,17209080,200,2242900,-1
34219.51709589,1,17329820,100,2242900,-1
34219.529935712,5,0,80,2242800,-1
34220.213206048,3,16929385,77,2239200,1
34220.233163353,1,17358208,77,2240900,1
34220.303127499,3,17329820,100,2242900,-1
34220.30312952,3,17209080,90,2242900,-1
34220.321456549,3,17121862,100,2240900,1
34220.357917887,3,17152356,143,2239800,1
34220.39675411,1,17362305,143,2239900,1
34220.534112308,1,17365824,1,2243000,-1
34221.59679772,4,3579342,100,2243000,-1
34222.165292881,4,3579342,100,2243000,-1
34223.279632997,4,3579342,100,2243000,-1
34223.280244371,4,3579342,80,2243000,-1
34223.280536751,4,3579342,100,2243000,-1
34223.280641818,4,3579342,20,2243000,-1
34223.280641818,4,17365824,1,2243000,-1
34223.367461134,4,16451084,100,2244500,-1
34223.367706865,1,17454308,100,2244500,-1
34223.404310188,1,17455154,10,2240000,1
34226.018708882,1,17523948,100,2244500,-1
34226.025401005,1,17524292,100,2240900,1
34226.027530424,3,17524292,100,2240900,1
34227.238645979,1,17556978,100,2244500,-1
34228.006601932,3,17523948,100,2244500,-1
34228.052685817,3,17362305,143,2239900,1
34228.068360389,5,0,93,2244400,-1
34228.397876255,5,0,25,2244400,-1
34228.609009833,3,17556978,100,2244500,-1
34228.611036074,1,17654389,100,2244500,-1
34228.611563982,3,17118179,100,2240900,1
34228.613137713,1,17654460,100,2240900,1
34228.614015349,3,17654460,100,2240900,1
34229.064982046,1,17669020,100,2240900,1
34229.067206176,3,17669020,100,2240900,1
34229.324305974,3,17358208,77,2240900,1
34229.343638816,1,17678897,77,2241000,1
34229.34512286,1,17678938,100,2241000,1
34229.350536541,3,17678938,100,2241000,1
34229.356252519,1,17679258,100,2241000,1
34229.853048275,3,17119109,87,2240900,1
34229.853048275,1,17693590,87,2241000,1
34229.924816555,3,17170140,100,2240900,1
34229.931412705,1,17695622,100,2241100,1
34229.932946536,1,17695670,100,2241100,1
34230.013300014,3,11534792,74,2237500,1
34230.013756435,3,17693590,87,2241000,1
34230.013756435,1,17700167,87,2241100,1
34230.451285075,3,17679258,100,2241000,1
34230.478073253,1,17720413,100,2241100,1
34230.689754679,5,0,100,2241800,1
34232.513860324,5,0,200,2241400,1
34232.513860324,5,0,100,2241300,1
34232.520197625,3,17695670,100,2241100,1
34232.521812825,1,17791392,100,2241500,1
34232.573694017,1,17794177,100,2242900,1
34232.573822327,4,17794177,100,2242900,1
34232.574758204,3,17791392,100,2241500,1
34232.655299914,3,17720413,100,2241100,1
34232.672145731,1,17796697,100,2241500,1
34232.935731616,3,17700167,87,2241100,1
34232.935731616,1,17802947,87,2241500,1
34233.075680004,1,17808169,100,2241800,1
34233.085449148,3,17808169,100,2241800,1
34233.221829329,3,17802947,87,2241500,1
34233.221829329,1,17813325,87,2241800,1
34233.223726666,3,17796697,100,2241500,1
34233.256629271,3,17813325,87,2241800,1
34233.256629271,1,17814130,87,2241700,1
34233.408223818,3,17814130,87,2241700,1
34233.408223818,1,17822817,87,2241500,1
34233.417830238,1,17823745,100,2241800,1
34233.421664862,3,17822817,87,2241500,1
34233.43258895,1,17824285,100,2241800,1
34233.473889226,3,17823745,100,2241800,1
34233.613685684,1,17830543,100,2241500,1
34233.619144977,1,17831626,100,2242100,1
34233.628225156,3,17831626,100,2242100,1
34233.629733981,3,17824285,100,2241800,1
34233.629733981,1,17832110,100,2242100,1
34233.738733914,3,17830543,100,2241500,1
34233.76490814,1,17835914,100,2242400,1
34233.769776825,3,17832110,100,2242100,1
34233.769776825,1,17836088,100,2242400,1
34233.915570031,5,0,38,2242500,1
34233.915653845,5,0,29,2242500,1
34233.915653845,4,17835914,100,2242400,1
34233.915653845,4,17836088,71,2242400,1
34233.915778233,4,17836088,29,2242400,1
34234.16404396,1,17851126,100,2241500,1
34234.384484467,1,17866270,300,2244200,-1
34234.385435124,3,17654389,100,2244500,-1
34234.387132284,1,17866342,100,2244200,-1
34235.005467465,3,17695622,100,2241100,1
34235.012386337,1,17889188,100,2241500,1
34237.490743302,3,17851126,100,2241500,1
34237.492337446,1,17963067,100,2242500,1
34237.495511591,3,17963067,100,2242500,1
34237.63550326,1,17967562,67,2242500,1
34240.008747756,3,17866270,300,2244200,-1
34240.011093076,1,18040154,100,2242500,1
34240.011692902,1,18040192,100,2244200,-1
34240.022916349,4,17967562,67,2242500,1
34240.022916349,4,18040154,100,2242500,1
34240.022916349,5,0,133,2242500,1
34240.02316124,1,18040889,100,2242500,1
34240.026192747,3,17889188,100,2241500,1
34240.026562698,4,18040889,100,2242500,1
34240.026825796,1,18041087,100,2242500,1
34240.0334337,1,18041637,100,2241800,1
34240.289859994,3,17678897,77,2241000,1
34240.344836321,1,18049859,77,2242500,1
34241.189549416,3,17169116,100,2240900,1
34241.281689555,1,18073344,100,2238600,1
34241.521556909,5,0,100,2242600,1
34241.699711291,4,18041087,100,2242500,1
34241.699961769,1,18082568,100,2242500,1
34242.009261551,3,18040192,100,2244200,-1
34242.01625648,4,18049859,77,2242500,1
34242.01625648,4,18082568,23,2242500,1
34242.016481786,1,18089311,100,2242500,1
34244.430906893,4,18082568,77,2242500,1
34244.430906893,4,18089311,23,2242500,1
34244.431159304,1,18148394,31,2242500,1
34244.433892693,4,18089311,77,2242500,1
34244.433892693,4,18148394,23,2242500,1
34244.43400728,4,18148394,8,2242500,1
34244.43777594,4,18041637,100,2241800,1
34244.569134492,5,0,100,2242000,-1
34245.2564172,1,18172812,16,2241300,1
34245.512185712,1,18178733,200,2241900,-1
34245.512359815,4,18172812,16,2241300,1
34245.512526281,1,18178767,200,2236600,1
34245.512866688,4,18178733,200,2241900,-1
34245.513222246,3,17866342,100,2244200,-1
34245.513300742,3,18178767,200,2236600,1
34245.513309352,1,18178856,200,2241900,1
34245.513325389,1,18178858,200,2241900,1
34245.513338443,1,18178865,200,2241900,1
34245.513482806,1,18178892,200,2236100,1
34245.515058317,1,18179205,100,2244500,-1
34245.517171592,3,18178892,200,2236100,1
34245.51741828,1,18179682,200,2235100,1
34245.954758575,3,18178865,200,2241900,1
34245.966604549,3,18178858,200,2241900,1
34246.033579798,1,18193981,200,2244200,-1
34246.033720892,3,18179682,200,2235100,1
34246.033907502,1,18193997,200,2236100,1
34246.034454244,3,18179205,100,2244500,-1
34246.036138083,1,18194101,100,2244200,-1
34246.218550405,3,18178856,200,2241900,1
34246.760966621,3,18193997,200,2236100,1
34246.76114786,1,18208841,300,2235100,1
34250.005982141,3,18193981,200,2244200,-1
34250.016994523,3,17455154,10,2240000,1
34250.017118716,1,18286174,10,2239400,1
34250.017252884,3,18208841,300,2235100,1
34250.017445376,1,18286198,200,2236100,1
34250.018037466,3,18286174,10,2239400,1
34250.018164917,1,18286315,10,2239100,1
34250.018614332,3,18286198,200,2236100,1
34250.018847293,3,18286315,10,2239100,1
34250.018905517,1,18286616,200,2236600,1
34250.018969632,1,18286630,10,2239500,1
34250.021045927,3,18286616,200,2236600,1
34250.021256621,1,18287007,200,2236100,1
34250.021343613,3,18286630,10,2239500,1
34250.021449181,1,18287021,10,2239000,1
34250.022635213,3,18287021,10,2239000,1
34250.022715435,3,18287007,200,2236100,1
34250.022735727,1,18287108,10,2240000,1
34250.022912128,1,18287128,200,2236600,1
34250.023409939,3,18287128,200,2236600,1
34250.02365584,1,18287177,200,2236100,1
34250.025791165,3,18287108,10,2240000,1
34250.025896175,1,18287319,10,2239000,1
34250.027876133,3,18287177,200,2236100,1
34250.028065488,1,18287463,200,2236600,1
34250.028171393,3,18287319,10,2239000,1
34250.028299867,1,18287475,10,2239100,1
34250.037026916,3,18287463,200,2236600,1
34250.037209413,1,18288031,200,2236100,1
34250.03947888,3,18287475,10,2239100,1
34250.039601702,1,18288158,10,2239200,1
34250.039743398,3,18288031,200,2236100,1
34250.039918328,1,18288176,200,2236600,1
34250.042837738,3,18288176,200,2236600,1
34250.043022332,1,18288305,200,2236100,1
34250.043063742,3,18288158,10,2239200,1
34250.043167045,1,18288309,10,2239000,1
34250.044825715,3,18288305,200,2236100,1
34250.045067535,3,18288309,10,2239000,1
34250.045140481,1,18288358,200,2236600,1
34250.045175914,1,18288361,10,2239100,1
34250.059283544,3,18288358,200,2236600,1
34250.059489601,1,18288914,200,2236100,1
34250.061796398,3,18288361,10,2239100,1
34250.061907749,1,18289006,10,2239200,1
34250.062047561,3,18288914,200,2236100,1
34250.062255178,1,18289022,200,2236600,1
34250.064799808,3,18289022,200,2236600,1
34250.065004783,1,18289216,200,2236100,1
34250.065065645,3,18289006,10,2239200,1
34250.065198504,1,18289230,10,2239000,1
34250.066939747,3,18289216,200,2236100,1
34250.067146294,1,18289312,200,2236600,1
34250.067186589,3,18289230,10,2239000,1
34250.067315211,1,18289323,10,2239100,1
34250.115585497,3,18289312,200,2236600,1
34250.115787459,1,18290659,200,2236100,1
34250.118153422,3,18289323,10,2239100,1
34250.11826538,1,18290737,10,2239200,1
34250.118411109,3,18290659,200,2236100,1
34250.118584987,1,18290746,200,2236600,1
34250.121838629,3,18290746,200,2236600,1
34250.122025583,1,18290790,200,2236100,1
34250.122089833,3,18290737,10,2239200,1
34250.122188711,1,18290793,10,2239000,1
34250.12483371,3,18290790,200,2236100,1
34250.125019777,1,18290830,200,2236600,1
34250.12506722,3,18290793,10,2239000,1
34250.125182156,1,18290838,10,2239100,1
34250.138661671,3,18290830,200,2236600,1
34250.138876487,1,18291113,200,2236100,1
34250.141265874,3,18290838,10,2239100,1
34250.141395469,1,18291165,10,2239200,1
34250.141524988,3,18291113,200,2236100,1
34250.141715111,1,18291173,200,2236600,1
34250.144743733,3,18291173,200,2236600,1
34250.144936024,1,18291271,200,2236100,1
34250.144986001,3,18291165,10,2239200,1
34250.145127429,1,18291275,10,2239000,1
34250.146911978,3,18291271,200,2236100,1
34250.147104082,1,18291325,200,2236600,1
34250.147165195,3,18291275,10,2239000,1
34250.147287634,1,18291334,10,2239100,1
34250.159765025,3,18291325,200,2236600,1
34250.15994588,1,18291667,200,2236100,1
34250.162046943,3,18291334,10,2239100,1
34250.162162958,1,18291715,10,2239200,1
34250.162327531,3,18291667,200,2236100,1
34250.162512068,1,18291733,200,2236600,1
34250.166060399,3,18291733,200,2236600,1
34250.166248751,1,18291912,200,2236100,1
34250.166330783,3,18291715,10,2239200,1
34250.166442292,1,18291916,10,2239000,1
34250.168360637,3,18291912,200,2236100,1
34250.168561524,1,18291989,200,2236600,1
34250.168619584,3,18291916,10,2239000,1
34250.168721071,1,18291991,10,2239100,1
34250.190366882,3,18291989,200,2236600,1
34250.190559632,1,18292448,200,2236100,1
34250.192583259,3,18291991,10,2239100,1
34250.192735934,1,18292501,10,2239200,1
34250.192875532,3,18292448,200,2236100,1
34250.193073984,1,18292513,200,2236600,1
34250.196084715,3,18292513,200,2236600,1
34250.196266203,1,18292578,200,2236100,1
34250.196326222,3,18292501,10,2239200,1
34250.196446502,1,18292582,10,2239000,1
34250.198553187,3,18292578,200,2236100,1
34250.198738952,1,18292638,200,2236600,1
34250.198822272,3,18292582,10,2239000,1
34250.198937364,1,18292645,10,2239100,1
34250.512734089,3,18292638,200,2236600,1
34250.512923134,1,18298627,200,2236100,1
